Model;Tool;SAT-solver;Seconds
sparc_erc32;Flama;minisat22;0.1865
sparc_erc32;Flama;minisat22;0.1224
sparc_erc32;Flama;minisat22;0.1479
sparc_erc32;Flama;minisat22;0.1237
sparc_erc32;Flama;minisat22;0.1241
sparc_erc32;Flama;minisat22;0.1187
sparc_erc32;Flama;minisat22;0.1241
sparc_erc32;Flama;minisat22;0.121
sparc_erc32;Flama;minisat22;0.1416
sparc_erc32;Flama;minisat22;0.1257
sparc_erc32;Flama;minisat22;0.1221
sparc_erc32;Flama;minisat22;0.1232
sparc_erc32;Flama;minisat22;0.1235
sparc_erc32;Flama;minisat22;0.1246
sparc_erc32;Flama;minisat22;0.1211
sparc_erc32;Flama;minisat22;0.1244
sparc_erc32;Flama;minisat22;0.1397
sparc_erc32;Flama;minisat22;0.1183
sparc_erc32;Flama;minisat22;0.1207
sparc_erc32;Flama;minisat22;0.1975
sparc_erc32;Flama;minisat22;0.1976
sparc_erc32;Flama;minisat22;0.128
sparc_erc32;Flama;minisat22;0.1988
sparc_erc32;Flama;minisat22;0.1842
sparc_erc32;Flama;minisat22;0.1626
sparc_erc32;Flama;minisat22;0.1234
sparc_erc32;Flama;minisat22;0.1204
sparc_erc32;Flama;minisat22;0.2181
sparc_erc32;Flama;minisat22;0.1247
sparc_erc32;Flama;minisat22;0.1455
sparc_erc32;Flama;minisat22;0.1961
sparc_erc32;Flama;minisat22;0.1928
sparc_erc32;Flama;minisat22;0.1983
sparc_erc32;Flama;minisat22;0.1924
sparc_erc32;Flama;minisat22;0.1623
sparc_erc32;Flama;minisat22;0.1287
sparc_erc32;Flama;minisat22;0.1989
sparc_erc32;Flama;minisat22;0.1914
sparc_erc32;Flama;minisat22;0.1899
sparc_erc32;Flama;minisat22;0.2024
sparc_erc32;Flama;minisat22;0.191
sparc_erc32;Flama;minisat22;0.1632
sparc_erc32;Flama;minisat22;0.1229
sparc_erc32;Flama;minisat22;0.1651
sparc_erc32;Flama;minisat22;0.1256
sparc_erc32;Flama;minisat22;0.1356
sparc_erc32;Flama;minisat22;0.1209
sparc_erc32;Flama;minisat22;0.139
sparc_erc32;Flama;minisat22;0.1909
sparc_erc32;Flama;minisat22;0.1938
sparc_erc32;Flama;minisat22;0.1513
sparc_erc32;Flama;minisat22;0.12
sparc_erc32;Flama;minisat22;0.1989
sparc_erc32;FeatureIDE;Sat4j;0.186152223
sparc_erc32;FeatureIDE;Sat4j;0.196023738
sparc_erc32;FeatureIDE;Sat4j;0.191189615
sparc_erc32;FeatureIDE;Sat4j;0.180655119
sparc_erc32;FeatureIDE;Sat4j;0.176868804
sparc_erc32;FeatureIDE;Sat4j;0.218683004
sparc_erc32;FeatureIDE;Sat4j;0.191011256
sparc_erc32;FeatureIDE;Sat4j;0.19285754
sparc_erc32;FeatureIDE;Sat4j;0.181081223
sparc_erc32;FeatureIDE;Sat4j;0.178570503
sparc_erc32;FeatureIDE;Sat4j;0.226098798
sparc_erc32;FeatureIDE;Sat4j;0.180872635
sparc_erc32;FeatureIDE;Sat4j;0.177875247
sparc_erc32;FeatureIDE;Sat4j;0.178236846
sparc_erc32;FeatureIDE;Sat4j;0.1609133
sparc_erc32;FeatureIDE;Sat4j;0.181380659
sparc_erc32;FeatureIDE;Sat4j;0.194702756
sparc_erc32;FeatureIDE;Sat4j;0.190885874
sparc_erc32;FeatureIDE;Sat4j;0.15634855
sparc_erc32;FeatureIDE;Sat4j;0.180351671
sparc_erc32;FeatureIDE;Sat4j;0.190973663
sparc_erc32;FeatureIDE;Sat4j;0.197885691
sparc_erc32;FeatureIDE;Sat4j;0.179322969
sparc_erc32;FeatureIDE;Sat4j;0.151994725
sparc_erc32;FeatureIDE;Sat4j;0.182292366
sparc_erc32;FeatureIDE;Sat4j;0.184806196
sparc_erc32;FeatureIDE;Sat4j;0.184634596
sparc_erc32;FeatureIDE;Sat4j;0.179851166
sparc_erc32;FeatureIDE;Sat4j;0.175953898
sparc_erc32;FeatureIDE;Sat4j;0.150574732
sparc_erc32;FeatureIDE;Sat4j;0.180538002
sparc_erc32;FeatureIDE;Sat4j;0.20150608
sparc_erc32;FeatureIDE;Sat4j;0.183779599
sparc_erc32;FeatureIDE;Sat4j;0.186299059
sparc_erc32;FeatureIDE;Sat4j;0.179822736
sparc_erc32;FeatureIDE;Sat4j;0.189437425
sparc_erc32;FeatureIDE;Sat4j;0.175437649
sparc_erc32;FeatureIDE;Sat4j;0.184676231
sparc_erc32;FeatureIDE;Sat4j;0.214290805
sparc_erc32;FeatureIDE;Sat4j;0.180035576
sparc_erc32;FeatureIDE;Sat4j;0.182597074
sparc_erc32;FeatureIDE;Sat4j;0.176050861
sparc_erc32;FeatureIDE;Sat4j;0.214141554
sparc_erc32;FeatureIDE;Sat4j;0.150460952
sparc_erc32;FeatureIDE;Sat4j;0.160330819
sparc_erc32;FeatureIDE;Sat4j;0.174259524
sparc_erc32;FeatureIDE;Sat4j;0.171814071
sparc_erc32;FeatureIDE;Sat4j;0.177496405
sparc_erc32;FeatureIDE;Sat4j;0.190127409
sparc_erc32;FeatureIDE;Sat4j;0.203069993
sparc_erc32;FeatureIDE;Sat4j;0.160659596
sparc_erc32;FeatureIDE;Sat4j;0.25288843
sparc_erc32;FeatureIDE;Sat4j;0.152893574
sparc_erc32;FeatureIDE;Sat4j;0.173732763
sparc_erc32;FeatureIDE;Sat4j;0.172782506
sparc_erc32;FeatureIDE;Sat4j;0.235802538
sparc_erc32;FeatureIDE;Sat4j;0.177968519
sparc_erc32;FeatureIDE;Sat4j;0.189268045
sparc_erc32;FeatureIDE;Sat4j;0.160498555
sparc_erc32;FeatureIDE;Sat4j;0.178338704
sparc_erc32;FeatureIDE;Sat4j;0.178753657
sparc_erc32;FeatureIDE;Sat4j;0.201122404
sparc_erc32;FeatureIDE;Sat4j;0.177633978
sparc_erc32;FeatureIDE;Sat4j;0.193320021
sparc_erc32;FeatureIDE;Sat4j;0.177033658
sparc_erc32;FeatureIDE;Sat4j;0.148112077
sparc_erc32;FeatureIDE;Sat4j;0.184291838
sparc_erc32;FeatureIDE;Sat4j;0.179336955
sparc_erc32;FeatureIDE;Sat4j;0.181991724
sparc_erc32;FeatureIDE;Sat4j;0.171682492
sparc_erc32;FeatureIDE;Sat4j;0.180357527
sparc_erc32;FeatureIDE;Sat4j;0.186836415
sparc_erc32;FeatureIDE;Sat4j;0.155442696
sparc_erc32;FeatureIDE;Sat4j;0.163157388
sparc_erc32;FeatureIDE;Sat4j;0.200047182
sparc_erc32;FeatureIDE;Sat4j;0.174156077
sparc_erc32;FeatureIDE;Sat4j;0.19632362
sparc_erc32;FeatureIDE;Sat4j;0.179391339
sparc_erc32;FeatureIDE;Sat4j;0.179534
sparc_erc32;FeatureIDE;Sat4j;0.18932733
sparc_erc32;FeatureIDE;Sat4j;0.254560797
sparc_erc32;FeatureIDE;Sat4j;0.154817526
sparc_erc32;FeatureIDE;Sat4j;0.180677931
sparc_erc32;FeatureIDE;Sat4j;0.177976809
sparc_erc32;FeatureIDE;Sat4j;0.218693067
sparc_erc32;FeatureIDE;Sat4j;0.196974466
sparc_erc32;FeatureIDE;Sat4j;0.175703423
sparc_erc32;FeatureIDE;Sat4j;0.175523561
sparc_erc32;FeatureIDE;Sat4j;0.184971697
sparc_erc32;FeatureIDE;Sat4j;0.218219855
sparc_erc32;FeatureIDE;Sat4j;0.182490236
sparc_erc32;FeatureIDE;Sat4j;0.202650457
sparc_erc32;FeatureIDE;Sat4j;0.183736158
sparc_erc32;FeatureIDE;Sat4j;0.170146654
sparc_erc32;FeatureIDE;Sat4j;0.183879822
sparc_erc32;FeatureIDE;Sat4j;0.175554844
sparc_erc32;FeatureIDE;Sat4j;0.206521553
sparc_erc32;FeatureIDE;Sat4j;0.163266403
sparc_erc32;FeatureIDE;Sat4j;0.176266254
sparc_erc32;FeatureIDE;Sat4j;0.217204746
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0014
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0011
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.0011
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0011
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0011
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.0006
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0012
MobileMedia;Flama;glucose4;0.001
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;glucose4;0.0013
MobileMedia;Flama;glucose4;0.0009
MobileMedia;Flama;lingeling;0.0041
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0045
MobileMedia;Flama;lingeling;0.0033
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0044
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0041
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0045
MobileMedia;Flama;lingeling;0.0035
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0041
MobileMedia;Flama;lingeling;0.0035
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0045
MobileMedia;Flama;lingeling;0.0035
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0051
MobileMedia;Flama;lingeling;0.0036
MobileMedia;Flama;lingeling;0.0033
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0048
MobileMedia;Flama;lingeling;0.0035
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0041
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0044
MobileMedia;Flama;lingeling;0.0033
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0042
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0045
MobileMedia;Flama;lingeling;0.0035
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0048
MobileMedia;Flama;lingeling;0.0037
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0039
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0039
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0039
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0048
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0048
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0042
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0036
MobileMedia;Flama;lingeling;0.0039
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0044
MobileMedia;Flama;lingeling;0.0033
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0042
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0045
MobileMedia;Flama;lingeling;0.0033
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0045
MobileMedia;Flama;lingeling;0.0035
MobileMedia;Flama;lingeling;0.0032
MobileMedia;Flama;lingeling;0.0031
MobileMedia;Flama;lingeling;0.0033
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.001
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0014
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0011
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0011
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.001
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0011
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.001
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.001
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.001
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.001
MobileMedia;Flama;minisat22;0.0008
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0009
MobileMedia;Flama;minisat22;0.0007
MobileMedia;Flama;minisat22;0.0006
MobileMedia;Flama;minisat22;0.0007
MobileMedia;FeatureIDE;Sat4j;0.090971182
MobileMedia;FeatureIDE;Sat4j;0.090951552
MobileMedia;FeatureIDE;Sat4j;0.090603964
MobileMedia;FeatureIDE;Sat4j;0.091109094
MobileMedia;FeatureIDE;Sat4j;0.092148469
MobileMedia;FeatureIDE;Sat4j;0.104514797
MobileMedia;FeatureIDE;Sat4j;0.092621882
MobileMedia;FeatureIDE;Sat4j;0.090679928
MobileMedia;FeatureIDE;Sat4j;0.091291774
MobileMedia;FeatureIDE;Sat4j;0.098756127
MobileMedia;FeatureIDE;Sat4j;0.104441214
MobileMedia;FeatureIDE;Sat4j;0.090505338
MobileMedia;FeatureIDE;Sat4j;0.105243188
MobileMedia;FeatureIDE;Sat4j;0.090106164
MobileMedia;FeatureIDE;Sat4j;0.109474391
MobileMedia;FeatureIDE;Sat4j;0.096000657
MobileMedia;FeatureIDE;Sat4j;0.091066793
MobileMedia;FeatureIDE;Sat4j;0.091012048
MobileMedia;FeatureIDE;Sat4j;0.092270401
MobileMedia;FeatureIDE;Sat4j;0.095600704
MobileMedia;FeatureIDE;Sat4j;0.092969624
MobileMedia;FeatureIDE;Sat4j;0.09813197
MobileMedia;FeatureIDE;Sat4j;0.091805545
MobileMedia;FeatureIDE;Sat4j;0.091567344
MobileMedia;FeatureIDE;Sat4j;0.092949875
MobileMedia;FeatureIDE;Sat4j;0.089842743
MobileMedia;FeatureIDE;Sat4j;0.09964422
MobileMedia;FeatureIDE;Sat4j;0.091045989
MobileMedia;FeatureIDE;Sat4j;0.094280864
MobileMedia;FeatureIDE;Sat4j;0.099722061
MobileMedia;FeatureIDE;Sat4j;0.091644646
MobileMedia;FeatureIDE;Sat4j;0.10995476
MobileMedia;FeatureIDE;Sat4j;0.092097664
MobileMedia;FeatureIDE;Sat4j;0.091038523
MobileMedia;FeatureIDE;Sat4j;0.089094025
MobileMedia;FeatureIDE;Sat4j;0.092026862
MobileMedia;FeatureIDE;Sat4j;0.090965308
MobileMedia;FeatureIDE;Sat4j;0.090319264
MobileMedia;FeatureIDE;Sat4j;0.097979216
MobileMedia;FeatureIDE;Sat4j;0.091670161
MobileMedia;FeatureIDE;Sat4j;0.092279039
MobileMedia;FeatureIDE;Sat4j;0.090490382
MobileMedia;FeatureIDE;Sat4j;0.089694219
MobileMedia;FeatureIDE;Sat4j;0.095353434
MobileMedia;FeatureIDE;Sat4j;0.09176158
MobileMedia;FeatureIDE;Sat4j;0.091156585
MobileMedia;FeatureIDE;Sat4j;0.090973015
MobileMedia;FeatureIDE;Sat4j;0.093539862
MobileMedia;FeatureIDE;Sat4j;0.09500316
MobileMedia;FeatureIDE;Sat4j;0.091172899
MobileMedia;FeatureIDE;Sat4j;0.090783521
MobileMedia;FeatureIDE;Sat4j;0.09024579
MobileMedia;FeatureIDE;Sat4j;0.097701994
MobileMedia;FeatureIDE;Sat4j;0.092293051
MobileMedia;FeatureIDE;Sat4j;0.091817978
MobileMedia;FeatureIDE;Sat4j;0.073091348
MobileMedia;FeatureIDE;Sat4j;0.087958498
MobileMedia;FeatureIDE;Sat4j;0.091205219
MobileMedia;FeatureIDE;Sat4j;0.093490268
MobileMedia;FeatureIDE;Sat4j;0.102614642
MobileMedia;FeatureIDE;Sat4j;0.092014957
MobileMedia;FeatureIDE;Sat4j;0.094872962
MobileMedia;FeatureIDE;Sat4j;0.091574687
MobileMedia;FeatureIDE;Sat4j;0.095206004
MobileMedia;FeatureIDE;Sat4j;0.092491827
MobileMedia;FeatureIDE;Sat4j;0.090820072
MobileMedia;FeatureIDE;Sat4j;0.090920003
MobileMedia;FeatureIDE;Sat4j;0.09022927
MobileMedia;FeatureIDE;Sat4j;0.095782659
MobileMedia;FeatureIDE;Sat4j;0.09456184
MobileMedia;FeatureIDE;Sat4j;0.092454831
MobileMedia;FeatureIDE;Sat4j;0.090631808
MobileMedia;FeatureIDE;Sat4j;0.090243391
MobileMedia;FeatureIDE;Sat4j;0.088660185
MobileMedia;FeatureIDE;Sat4j;0.095176311
MobileMedia;FeatureIDE;Sat4j;0.091634296
MobileMedia;FeatureIDE;Sat4j;0.09308171
MobileMedia;FeatureIDE;Sat4j;0.090237396
MobileMedia;FeatureIDE;Sat4j;0.096435817
MobileMedia;FeatureIDE;Sat4j;0.091350435
MobileMedia;FeatureIDE;Sat4j;0.092285267
MobileMedia;FeatureIDE;Sat4j;0.092316899
MobileMedia;FeatureIDE;Sat4j;0.093149321
MobileMedia;FeatureIDE;Sat4j;0.093319399
MobileMedia;FeatureIDE;Sat4j;0.103654878
MobileMedia;FeatureIDE;Sat4j;0.095264277
MobileMedia;FeatureIDE;Sat4j;0.09151257
MobileMedia;FeatureIDE;Sat4j;0.095603627
MobileMedia;FeatureIDE;Sat4j;0.119177955
MobileMedia;FeatureIDE;Sat4j;0.091915851
MobileMedia;FeatureIDE;Sat4j;0.090403145
MobileMedia;FeatureIDE;Sat4j;0.095632323
MobileMedia;FeatureIDE;Sat4j;0.091717243
MobileMedia;FeatureIDE;Sat4j;0.093307291
MobileMedia;FeatureIDE;Sat4j;0.091480351
MobileMedia;FeatureIDE;Sat4j;0.113450672
MobileMedia;FeatureIDE;Sat4j;0.090809425
MobileMedia;FeatureIDE;Sat4j;0.093622085
MobileMedia;FeatureIDE;Sat4j;0.106154936
MobileMedia;FeatureIDE;Sat4j;0.090404074
skmb91302;Flama;glucose4;0.2115
skmb91302;Flama;glucose4;0.1948
skmb91302;Flama;glucose4;0.1355
skmb91302;Flama;glucose4;0.2162
skmb91302;Flama;glucose4;0.2053
skmb91302;Flama;glucose4;0.175
skmb91302;Flama;glucose4;0.1343
skmb91302;Flama;glucose4;0.133
skmb91302;Flama;glucose4;0.1354
skmb91302;Flama;glucose4;0.213
skmb91302;Flama;glucose4;0.1516
skmb91302;Flama;glucose4;0.1364
skmb91302;Flama;glucose4;0.2096
skmb91302;Flama;glucose4;0.1492
skmb91302;Flama;glucose4;0.1317
skmb91302;Flama;glucose4;0.2078
skmb91302;Flama;glucose4;0.2125
skmb91302;Flama;glucose4;0.2083
skmb91302;Flama;glucose4;0.1552
skmb91302;Flama;glucose4;0.137
skmb91302;Flama;glucose4;0.2125
skmb91302;Flama;glucose4;0.1987
skmb91302;Flama;glucose4;0.2153
skmb91302;Flama;glucose4;0.1998
skmb91302;Flama;glucose4;0.1718
skmb91302;Flama;glucose4;0.131
skmb91302;Flama;glucose4;0.1359
skmb91302;Flama;glucose4;0.1377
skmb91302;Flama;glucose4;0.1424
skmb91302;Flama;glucose4;0.1305
skmb91302;Flama;glucose4;0.1306
skmb91302;Flama;glucose4;0.148
skmb91302;Flama;glucose4;0.2105
skmb91302;Flama;glucose4;0.1518
skmb91302;Flama;glucose4;0.1366
skmb91302;Flama;glucose4;0.1281
skmb91302;Flama;glucose4;0.2092
skmb91302;Flama;glucose4;0.1331
skmb91302;Flama;glucose4;0.1328
skmb91302;Flama;glucose4;0.1392
skmb91302;Flama;glucose4;0.134
skmb91302;Flama;glucose4;0.1322
skmb91302;Flama;glucose4;0.202
skmb91302;Flama;glucose4;0.2056
skmb91302;Flama;glucose4;0.214
skmb91302;Flama;glucose4;0.2095
skmb91302;Flama;glucose4;0.2129
skmb91302;Flama;glucose4;0.1485
skmb91302;Flama;glucose4;0.1328
skmb91302;Flama;glucose4;0.2163
skmb91302;Flama;glucose4;0.2074
skmb91302;Flama;glucose4;0.2033
